"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"COLD","AMERICOLD RLTY TR","COM","03064D108","500","0.0%","13,218","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","493","0.0%","167,293","",""
"WPC","WP CAREY INC","COM","92936U109","493","0.0%","6,608","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","492","0.0%","4,131","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","463","0.0%","11,484","",""
"CONE","CYRUSONE INC","COM","23283R100","456","0.0%","6,370","",""
"BBY","BEST BUY INC","COM","086516101","453","0.0%","3,940","",""
"MPW","MEDICAL PPTYS TRUST INC","COM","58463J304","453","0.0%","22,539","",""
"CACC","CREDIT ACCEP CORP MICH","COM","225310101","446","0.0%","982","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","438","0.0%","1,504","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","436","0.0%","15,238","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","433","0.0%","240,436","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","429","0.0%","2,084","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","418","0.0%","7,035","",""
"TRI.TO","THOMSON REUTERS CORP.","COM NEW","884903709","416","0.0%","4,186","",""
"CIEN","CIENA CORP","COM NEW","171779309","414","0.0%","7,283","",""
"PVG","PRETIUM RES INC","COM","74139C102","414","0.0%","43,265","",""
"ALKS","ALKERMES PLC","SHS","G01767105","400","0.0%","16,294","",""
"WAT","WATERS CORP","COM","941848103","400","0.0%","1,158","",""
"AAPL","APPLE INC","COM","037833100","390","0.0%","2,848","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","388","0.0%","55,807","",""
"RGLD","ROYAL GOLD INC","COM","780287108","386","0.0%","3,380","",""
"FOXA","FOX CORP","CL A COM","35137L105","369","0.0%","9,940","",""
"AA","ALCOA CORP","COM","013872106","358","0.0%","9,725","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","351","0.0%","3,127","",""
"ADT","ADT INC DEL","COM","00090Q103","343","0.0%","31,754","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","330","0.0%","1,568","",""
"AER","AERCAP HOLDINGS NV","SHS","N00985106","323","0.0%","6,308","",""
"T","AT&T INC","COM","00206R102","322","0.0%","11,187","",""
"IONS","IONIS PHARMACEUTICALS INC","COM","462222100","318","0.0%","7,981","",""
"CVA","COVANTA HLDG CORP","COM","22282E102","316","0.0%","17,971","",""
"EXEL","EXELIXIS INC","COM","30161Q104","306","0.0%","16,821","",""
"CRM","SALESFORCE COM INC","COM","79466L302","303","0.0%","1,240","",""
"RNR","RENAISSANCERE HLDGS LTD","COM","G7496G103","301","0.0%","2,024","",""
"EOG","EOG RES INC","COM","26875P101","300","0.0%","3,600","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","298","0.0%","3,838","",""
"CSTM","CONSTELLIUM SE","CL A SHS","F21107101","295","0.0%","15,546","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","294","0.0%","3,758","",""
"CLH","CLEAN HARBORS INC","COM","184496107","287","0.0%","3,083","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","286","0.0%","32,556","",""
"WEN","WENDYS CO","COM","95058W100","281","0.0%","12,000","",""
"RAMP","LIVERAMP HLDGS INC","COM","53815P108","275","0.0%","5,872","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","258","0.0%","1,297","",""
"BRBR","BELLRING BRANDS INC","COM CL A","079823100","239","0.0%","7,625","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","235","0.0%","645","",""
"CMP","COMPASS MINERALS INTL INC","COM","20451N101","231","0.0%","3,899","",""
"CSX","CSX CORP","COM","126408103","230","0.0%","7,164","",""
"HTA","HEALTHCARE TR AMER INC","CL A NEW","42225P501","222","0.0%","8,326","",""
"DEI","DOUGLAS EMMETT INC","COM","25960P109","220","0.0%","6,538","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","220","0.0%","1,567","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","214","0.0%","2,033","",""
"MSGS","MADISON SQUARE GRDN SPRT COR","CL A","55825T103","203","0.0%","1,175","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","172","0.0%","23,898","",""
"NG.TO","NOVAGOLD RES INC","COM NEW","66987E206","81","0.0%","10,113","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","25","0.0%","14,216","",""
