"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","2,311","0.0%","158,051","",""
"RH","RH","COM","74967X103","2,303","0.0%","7,063","",""
"CWT","CALIFORNIA WTR SVC GROUP","COM","130788102","2,294","0.0%","38,692","",""
"WFG.TO","WEST FRASER TIMBER CO LTD","COM","952845105","2,288","0.0%","27,779","",""
"CRVL","CORVEL CORP","COM","221006109","2,278","0.0%","13,523","",""
"AVNS","AVANOS MED INC","COM","05350V106","2,264","0.0%","67,569","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","2,234","0.0%","45,592","",""
"FND","FLOOR & DECOR HLDGS INC","CL A","339750101","2,232","0.0%","27,553","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","2,227","0.0%","15,290","",""
"SLP","SIMULATIONS PLUS INC","COM","829214105","2,223","0.0%","43,614","",""
"INGR","INGREDION INC","COM","457187102","2,222","0.0%","25,496","",""
"REGI","RENEWABLE ENERGY GROUP INC","COM NEW","75972A301","2,208","0.0%","36,409","",""
"AGR","AVANGRID INC","COM","05351W103","2,182","0.0%","46,674","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","2,178","0.0%","14,165","",""
"BIG","BIG LOTS INC","COM","089302103","2,151","0.0%","62,176","",""
"DASH","DOORDASH INC","CL A","25809K105","2,150","0.0%","18,347","",""
"ERIE","ERIE INDTY CO","CL A","29530P102","2,135","0.0%","12,120","",""
"AAPL","APPLE INC","COM","037833100","2,128","0.0%","12,185","",""
"ARES","ARES MANAGEMENT CORPORATION","CL A COM STK","03990B101","2,127","0.0%","26,184","",""
"CCK","CROWN HLDGS INC","COM","228368106","2,123","0.0%","16,968","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","2,121","0.0%","46,792","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","2,118","0.0%","27,699","",""
"ADUS","ADDUS HOMECARE CORP","COM","006739106","2,115","0.0%","22,673","",""
"AMWL","AMERICAN WELL CORP","CL A","03044L105","2,113","0.0%","501,992","",""
"CCO.TO","CAMECO CORP","COM","13321L108","2,099","0.0%","71,998","",""
"AMEH","APOLLO MED HLDGS INC","COM NEW","03763A207","2,091","0.0%","43,148","",""
"MAA","MID-AMER APT CMNTYS INC","COM","59522J103","2,080","0.0%","9,930","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COM","74251V102","2,075","0.0%","28,260","",""
"CUBE","CUBESMART","COM","229663109","2,054","0.0%","39,475","",""
"DCI","DONALDSON INC","COM","257651109","2,054","0.0%","39,546","",""
"VC","VISTEON CORP","COM NEW","92839U206","2,053","0.0%","18,814","",""
"MX.TO","METHANEX CORP","COM","59151K108","2,036","0.0%","37,300","",""
"HSKA","HESKA CORP","COM RESTRC NEW","42805E306","2,034","0.0%","14,707","",""
"CTLT","CATALENT INC","COM","148806102","2,032","0.0%","18,321","",""
"NNN","NATIONAL RETAIL PROPERTIES I","COM","637417106","2,014","0.0%","44,811","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","2,011","0.0%","277,178","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","2,002","0.0%","6,820","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","2,002","0.0%","3,072","",""
"FRT","FEDERAL RLTY INVT TR NEW","SH BEN INT NEW","313745101","1,995","0.0%","16,343","",""
"RUTH","RUTHS HOSPITALITY GROUP INC","COM","783332109","1,972","0.0%","86,185","",""
"EVRG","EVERGY INC","COM","30034W106","1,942","0.0%","28,421","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","1,927","0.0%","30,849","",""
"USFD","US FOODS HLDG CORP","COM","912008109","1,914","0.0%","50,862","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","1,909","0.0%","50,846","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","1,899","0.0%","15,892","",""
"SILK","SILK RD MED INC","COM","82710M100","1,884","0.0%","45,618","",""
"HAL","HALLIBURTON CO","COM","406216101","1,880","0.0%","49,649","",""
"GL","GLOBE LIFE INC","COM","37959E102","1,869","0.0%","18,582","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","1,855","0.0%","26,783","",""
"MLAB","MESA LABS INC","COM","59064R109","1,847","0.0%","7,245","",""
"AIZ","ASSURANT INC","COM","04621X108","1,837","0.0%","10,102","",""
"USPH","U S PHYSICAL THERAPY","COM","90337L108","1,831","0.0%","18,414","",""
"LAD","LITHIA MTRS INC","COM","536797103","1,819","0.0%","6,062","",""
"ROST","ROSS STORES INC","COM","778296103","1,812","0.0%","20,033","",""
"FLGT","FULGENT GENETICS INC","COM","359664109","1,806","0.0%","28,938","",""
"WDC","WESTERN DIGITAL CORP.","COM","958102105","1,803","0.0%","36,319","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","1,797","0.0%","43,173","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","1,779","0.0%","318,385","",""
"LAZR","LUMINAR TECHNOLOGIES INC","COM CL A","550424105","1,776","0.0%","113,647","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","1,766","0.0%","21,460","",""
"PRVA","PRIVIA HEALTH GROUP INC","COM","74276R102","1,765","0.0%","66,038","",""
"CAR","AVIS BUDGET GROUP","COM","053774105","1,760","0.0%","6,685","",""
"DOX","AMDOCS LTD","SHS","G02602103","1,757","0.0%","21,377","",""
"BJRI","BJS RESTAURANTS INC","COM","09180C106","1,740","0.0%","61,489","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","1,729","0.0%","18,894","",""
"LUMN","LUMEN TECHNOLOGIES INC","COM","550241103","1,723","0.0%","152,903","",""
"ITRI","ITRON INC","COM","465741106","1,718","0.0%","32,606","",""
"EPAM","EPAM SYS INC","COM","29414B104","1,674","0.0%","5,644","",""
"CSTM","CONSTELLIUM SE","CL A SHS","F21107101","1,661","0.0%","92,266","",""
"OPRX","OPTIMIZERX CORP","COM NEW","68401U204","1,627","0.0%","43,134","",""
"VIVO","MERIDIAN BIOSCIENCE INC","COM","589584101","1,615","0.0%","62,228","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","1,606","0.0%","349,514","",""
"CVGW","CALAVO GROWERS INC","COM","128246105","1,605","0.0%","44,035","",""
"CNC","CENTENE CORP DEL","COM","15135B101","1,599","0.0%","18,992","",""
"MDB","MONGODB INC","CL A","60937P106","1,594","0.0%","3,593","",""
"WTRG","ESSENTIAL UTILS INC","COM","29670G102","1,581","0.0%","30,924","",""
"RPRX","ROYALTY PHARMA PLC","SHS CLASS A","G7709Q104","1,577","0.0%","40,487","",""
"CNS","COHEN & STEERS INC","COM","19247A100","1,576","0.0%","18,347","",""
"NI","NISOURCE INC","COM","65473P105","1,573","0.0%","49,477","",""
"LYV","LIVE NATION ENTERTAINMENT IN","COM","538034109","1,562","0.0%","13,274","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","1,556","0.0%","3,593","",""
"KBH","KB HOME","COM","48666K109","1,552","0.0%","47,943","",""
"AHCO","ADAPTHEALTH CORP","COMMON STOCK","00653Q102","1,551","0.0%","96,786","",""
"ADBE","ADOBE SYSTEMS INCORPORATED","COM","00724F101","1,534","0.0%","3,366","",""
"BEN","FRANKLIN RESOURCES INC","COM","354613101","1,533","0.0%","54,909","",""
"SPWR","SUNPOWER CORP","COM","867652406","1,523","0.0%","70,892","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","1,515","0.0%","19,650","",""
"SMG","SCOTTS MIRACLE-GRO CO","CL A","810186106","1,515","0.0%","12,322","",""
"NFLX","NETFLIX INC","COM","64110L106","1,508","0.0%","4,025","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","1,495","0.0%","57,697","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","1,494","0.0%","25,768","",""
"STOR","STORE CAP CORP","COM","862121100","1,492","0.0%","51,030","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","1,484","0.0%","22,278","",""
"BNR","BURNING ROCK BIOTECH LTD","SPONSORED ADS","12233L107","1,472","0.0%","158,413","",""
"MDC","M D C HLDGS INC","COM","552676108","1,470","0.0%","38,835","",""
"ILMN","ILLUMINA INC","COM","452327109","1,463","0.0%","4,187","",""
"SIRI","SIRIUS XM HOLDINGS INC","COM","82968B103","1,455","0.0%","219,837","",""
"SPTN","SPARTANNASH CO","COM","847215100","1,449","0.0%","43,920","",""
"CSTL","CASTLE BIOSCIENCES INC","COM","14843C105","1,440","0.0%","32,103","",""
"SGEN","SEAGEN INC","COM","81181C104","1,433","0.0%","9,947","",""
"ATRI","ATRION CORP","COM","049904105","1,415","0.0%","1,985","",""
"SSRM.TO","SSR MNG INC","COM","784730103","1,413","0.0%","64,922","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","1,411","0.0%","111,254","",""
"TIGO","MILLICOM INTL CELLULAR S A","COM STK","L6388F110","1,411","0.0%","55,955","",""
"ORI","OLD REP INTL CORP","COM","680223104","1,407","0.0%","54,372","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","1,403","0.0%","4,940","",""
"ACCD","ACCOLADE INC","COM","00437E102","1,398","0.0%","79,586","",""
"WDAY","WORKDAY INC","CL A","98138H101","1,364","0.0%","5,695","",""
"SII.TO","SPROTT INC","COM NEW","852066208","1,362","0.0%","27,139","",""
"MG.TO","MAGNA INTL INC","COM","559222401","1,354","0.0%","21,066","",""
"CERS","CERUS CORP","COM","157085101","1,337","0.0%","243,485","",""
"VRSN","VERISIGN INC","COM","92343E102","1,333","0.0%","5,993","",""
"EQH","EQUITABLE HLDGS INC","COM","29452E101","1,320","0.0%","42,701","",""
"CMA","COMERICA INC","COM","200340107","1,310","0.0%","14,481","",""
"SEIC","SEI INVTS CO","COM","784117103","1,306","0.0%","21,697","",""
"LMAT","LEMAITRE VASCULAR INC","COM","525558201","1,298","0.0%","27,938","",""
"STN.TO","STANTEC INC","COM","85472N109","1,297","0.0%","25,839","",""
"NTUS","NATUS MED INC DEL","COM","639050103","1,288","0.0%","48,998","",""
"CSII","CARDIOVASCULAR SYS INC DEL","COM","141619106","1,285","0.0%","56,843","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","1,281","0.0%","149,318","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","1,278","0.0%","33,711","",""
"BLFS","BIOLIFE SOLUTIONS INC","COM NEW","09062W204","1,274","0.0%","56,030","",""
"NHC","NATIONAL HEALTHCARE CORP","COM","635906100","1,273","0.0%","18,127","",""
"HZNP","HORIZON THERAPEUTICS PUB L","SHS","G46188101","1,263","0.0%","12,006","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","1,231","0.0%","15,580","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","1,228","0.0%","44,965","",""
"ZI","ZOOMINFO TECHNOLOGIES INC","COM CL A","98980F104","1,222","0.0%","20,457","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","1,216","0.0%","2,572","",""
"TIGR","UP FINTECH HLDG LTD","SPONSORED ADS","91531W106","1,201","0.0%","245,147","",""
"IVZ","INVESCO LTD","SHS","G491BT108","1,195","0.0%","51,802","",""
"ANGO","ANGIODYNAMICS INC","COM","03475V101","1,171","0.0%","54,352","",""
"AVTR","AVANTOR INC","COM","05352A100","1,166","0.0%","34,489","",""
"UNM","UNUM GROUP","COM","91529Y106","1,165","0.0%","36,963","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","1,164","0.0%","4,673","",""
"OCFT","ONECONNECT FINL TECHNOLOGY C","SPONSORED ADS","68248T105","1,153","0.0%","817,517","",""
"HEI","HEICO CORP NEW","COM","422806109","1,119","0.0%","7,285","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","1,106","0.0%","14,158","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","1,104","0.0%","16,840","",""
"AA","ALCOA CORP","COM","013872106","1,098","0.0%","12,197","",""
"WMG","WARNER MUSIC GROUP CORP","COM CL A","934550203","1,089","0.0%","28,774","",""
"CC","CHEMOURS CO","COM","163851108","1,083","0.0%","34,393","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","1,080","0.0%","3,239","",""
"TRU","TRANSUNION","COM","89400J107","1,077","0.0%","10,426","",""
"KIDS","ORTHOPEDIATRICS CORP","COM","68752L100","1,076","0.0%","19,931","",""
"CCRN","CROSS CTRY HEALTHCARE INC","COM","227483104","1,075","0.0%","49,592","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","1,039","0.0%","2,533","",""
"NRC","NATIONAL RESH CORP","COM NEW","637372202","1,032","0.0%","26,023","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","1,014","0.0%","2,279","",""
"LUNG","PULMONX CORP","COM","745848101","1,012","0.0%","40,787","",""
"ARCC","ARES CAPITAL CORP","COM","04010L103","1,002","0.0%","47,812","",""
"SIBN","SI-BONE INC","COM","825704109","1,001","0.0%","44,272","",""
"OGE","OGE ENERGY CORP","COM","670837103","987","0.0%","24,191","",""
"VIRT","VIRTU FINL INC","CL A","928254101","977","0.0%","26,240","",""
"UGI","UGI CORP NEW","COM","902681105","973","0.0%","26,868","",""
"CVNA","CARVANA CO","CL A","146869102","969","0.0%","8,124","",""
"VRAY","VIEWRAY INC","COM","92672L107","961","0.0%","245,129","",""
"WAL","WESTERN ALLIANCE BANCORP","COM","957638109","953","0.0%","11,502","",""
"CW","CURTISS WRIGHT CORP","COM","231561101","950","0.0%","6,326","",""
"THG","HANOVER INS GROUP INC","COM","410867105","942","0.0%","6,301","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","939","0.0%","6,787","",""
"ROKU","ROKU INC","COM CL A","77543R102","939","0.0%","7,498","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","935","0.0%","7,076","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","927","0.0%","16,382","",""
"SRCL","STERICYCLE INC","COM","858912108","924","0.0%","15,684","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","923","0.0%","12,887","",""
"WT","WISDOMTREE INVTS INC","COM","97717P104","916","0.0%","156,132","",""
"HWM","HOWMET AEROSPACE INC","COM","443201108","895","0.0%","24,904","",""
"PINS","PINTEREST INC","CL A","72352L106","882","0.0%","35,847","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","873","0.0%","10,465","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","868","0.0%","4,640","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","863","0.0%","26,275","",""
"MAC","MACERICH CO","COM","554382101","857","0.0%","54,767","",""
"CHWY","CHEWY INC","CL A","16679L109","838","0.0%","20,549","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","834","0.0%","8,343","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","830","0.0%","185,764","",""
"LAC.TO","LITHIUM AMERS CORP NEW","COM NEW","53680Q207","829","0.0%","21,491","",""
"ETSY","ETSY INC","COM","29786A106","813","0.0%","6,542","",""
"RYN","RAYONIER INC","COM","754907103","810","0.0%","19,704","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","806","0.0%","22,742","",""
"VOYA","VOYA FINANCIAL INC","COM","929089100","790","0.0%","11,900","",""
"CLS.TO","CELESTICA INC","SUB VTG SHS","15101Q108","782","0.0%","65,713","",""
"JNK","SPDR SER TR","BLOOMBERG HIGH Y","78468R622","779","0.0%","7,600","",""
"GDDY","GODADDY INC","CL A","380237107","771","0.0%","9,215","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","771","0.0%","3,915","",""
"BCO","BRINKS CO","COM","109696104","766","0.0%","11,262","",""
"INTU","INTUIT","COM","461202103","765","0.0%","1,592","",""
"AXS","AXIS CAP HLDGS LTD","SHS","G0692U109","760","0.0%","12,564","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","760","0.0%","15,500","",""
"LYFT","LYFT INC","CL A COM","55087P104","742","0.0%","19,333","",""
"NFG","NATIONAL FUEL GAS CO","COM","636180101","739","0.0%","10,759","",""
"ALKS","ALKERMES PLC","SHS","G01767105","726","0.0%","27,612","",""
"JYNT","JOINT CORP","COM","47973J102","726","0.0%","20,509","",""
"IDA","IDACORP INC","COM","451107106","715","0.0%","6,202","",""
"APA","APA CORPORATION","COM","03743Q108","709","0.0%","17,146","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","709","0.0%","15,489","",""
"","BIOHAVEN PHARMACTL HLDG CO L","COM","G11196105","700","0.0%","5,900","",""
"BPOP","POPULAR INC","COM NEW","733174700","700","0.0%","8,560","",""
"ZIMV","ZIMVIE INC","COM","98888T107","699","0.0%","30,604","",""
"HSC","HARSCO CORP","COM","415864107","696","0.0%","56,869","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","693","0.0%","7,372","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","689","0.0%","4,136","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","687","0.0%","4,875","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","686","0.0%","83,068","",""
"MDU","MDU RES GROUP INC","COM","552690109","686","0.0%","25,753","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","680","0.0%","12,003","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","676","0.0%","60,315","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","675","0.0%","9,647","",""
"MORN","MORNINGSTAR INC","COM","617700109","672","0.0%","2,460","",""
"AGNC","AGNC INVT CORP","COM","00123Q104","671","0.0%","51,257","",""
"BURL","BURLINGTON STORES INC","COM","122017106","669","0.0%","3,674","",""
"AMC","AMC ENTMT HLDGS INC","CL A COM","00165C104","667","0.0%","27,066","",""
"CG.TO","CENTERRA GOLD INC","COM","152006102","665","0.0%","67,617","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","641","0.0%","8,044","",""
"HAS","HASBRO INC","COM","418056107","630","0.0%","7,694","",""
"GLPI","GAMING & LEISURE PPTYS INC","COM","36467J108","612","0.0%","13,031","",""
"MTN","VAIL RESORTS INC","COM","91879Q109","611","0.0%","2,346","",""
"BKD","BROOKDALE SR LIVING INC","COM","112463104","601","0.0%","85,209","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","593","0.0%","6,756","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","593","0.0%","45,514","",""
"OZK","BANK OZK","COM","06417N103","584","0.0%","13,676","",""
"CNO","CNO FINL GROUP INC","COM","12621E103","583","0.0%","23,254","",""
"CMP","COMPASS MINERALS INTL INC","COM","20451N101","572","0.0%","9,104","",""
"HE","HAWAIIAN ELEC INDUSTRIES","COM","419870100","569","0.0%","13,440","",""
"RGEN","REPLIGEN CORP","COM","759916109","563","0.0%","2,992","",""
"POST","POST HLDGS INC","COM","737446104","556","0.0%","8,028","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","555","0.0%","12,858","",""
"CTRA","COTERRA ENERGY INC","COM","127097103","550","0.0%","20,380","",""
"BRKR","BRUKER CORP","COM","116794108","545","0.0%","8,477","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","544","0.0%","156,564","",""
"EWZ","ISHARES INC","MSCI BRAZIL ETF","464286400","537","0.0%","14,194","",""
"OCDX","ORTHO CLINICAL DIAGNOSTICS H","ORD SHS","G6829J107","533","0.0%","28,537","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","532","0.0%","13,862","",""
"BLDR","BUILDERS FIRSTSOURCE INC","COM","12008R107","530","0.0%","8,219","",""
"WTS","WATTS WATER TECHNOLOGIES INC","CL A","942749102","530","0.0%","3,800","",""
"MCY","MERCURY GENL CORP NEW","COM","589400100","527","0.0%","9,583","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","524","0.0%","48,853","",""
"HBM.TO","HUDBAY MINERALS INC","COM","443628102","519","0.0%","65,967","",""
"FIVE","FIVE BELOW INC","COM","33829M101","511","0.0%","3,227","",""
"TCMD","TACTILE SYS TECHNOLOGY INC","COM","87357P100","511","0.0%","25,367","",""
"ZTS","ZOETIS INC","CL A","98978V103","505","0.0%","2,678","",""
"TFSL","TFS FINL CORP","COM","87240R107","490","0.0%","29,523","",""
"CABO","CABLE ONE INC","COM","12685J105","489","0.0%","334","",""
"PTON","PELOTON INTERACTIVE INC","CL A COM","70614W100","489","0.0%","18,503","",""
"AXON","AXON ENTERPRISE INC","COM","05464C101","481","0.0%","3,489","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","471","0.0%","5,020","",""
"TXG","10X GENOMICS INC","CL A COM","88025U109","470","0.0%","6,182","",""
"DBX","DROPBOX INC","CL A","26210C104","470","0.0%","20,208","",""
"","UPSTART HLDGS INC","COM","91680M107","466","0.0%","4,276","",""
"","GAOTU TECHEDU INC","SPONSORED ADS","36257Y109","458","0.0%","266,184","",""
"SCI","SERVICE CORP INTL","COM","817565104","457","0.0%","6,939","",""
"DLB","DOLBY LABORATORIES INC","COM CL A","25659T107","455","0.0%","5,813","",""
"DY8A.F","DOUYU INTL HLDGS LTD","SPONSORED ADS","25985W105","450","0.0%","216,386","",""
"SR","SPIRE INC","COM","84857L101","448","0.0%","6,243","",""
"WEX","WEX INC","COM","96208T104","447","0.0%","2,507","",""
"QS","QUANTUMSCAPE CORP","COM CL A","74767V109","446","0.0%","22,295","",""
"TTEC","TTEC HLDGS INC","COM","89854H102","446","0.0%","5,409","",""
"FDP","FRESH DEL MONTE PRODUCE INC","ORD","G36738105","444","0.0%","17,138","",""
"MAT","MATTEL INC","COM","577081102","442","0.0%","19,918","",""
"EEFT","EURONET WORLDWIDE INC","COM","298736109","440","0.0%","3,378","",""
"ALE","ALLETE INC","COM NEW","018522300","433","0.0%","6,472","",""
"TSP","TUSIMPLE HLDGS INC","CL A","90089L108","430","0.0%","35,213","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","427","0.0%","2,142","",""
"USM","UNITED STATES CELLULAR CORP","COM","911684108","408","0.0%","13,498","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","405","0.0%","8,364","",""
"AVA","AVISTA CORP","COM","05379B107","394","0.0%","8,723","",""
"CDXS","CODEXIS INC","COM","192005106","393","0.0%","19,050","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","390","0.0%","1,817","",""
"EXEL","EXELIXIS INC","COM","30161Q104","382","0.0%","16,847","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","374","0.0%","2,866","",""
"ITT","ITT INC","COM","45073V108","371","0.0%","4,929","",""
"PDM","PIEDMONT OFFICE REALTY TR IN","COM CL A","720190206","370","0.0%","21,509","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","367","0.0%","16,133","",""
"BOH","BANK HAWAII CORP","COM","062540109","359","0.0%","4,278","",""
"NTLA","INTELLIA THERAPEUTICS INC","COM","45826J105","357","0.0%","4,907","",""
"PII","POLARIS INC","COM","731068102","357","0.0%","3,390","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","355","0.0%","10,436","",""
"MCO","MOODYS CORP","COM","615369105","353","0.0%","1,045","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","342","0.0%","4,374","",""
"BC","BRUNSWICK CORP","COM","117043109","338","0.0%","4,184","",""
"SQ","BLOCK INC","CL A","852234103","333","0.0%","2,455","",""
"SLAB","SILICON LABORATORIES INC","COM","826919102","327","0.0%","2,178","",""
"NTNX","NUTANIX INC","CL A","67059N108","316","0.0%","11,791","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","314","0.0%","41,368","",""
"SPR","SPIRIT AEROSYSTEMS HLDGS INC","COM CL A","848574109","314","0.0%","6,415","",""
"NCR","NCR CORP NEW","COM","62886E108","313","0.0%","7,782","",""
"GPS","GAP INC","COM","364760108","307","0.0%","21,833","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","302","0.0%","5,155","",""
"ECL","ECOLAB INC","COM","278865100","300","0.0%","1,698","",""
"NVAX","NOVAVAX INC","COM NEW","670002401","296","0.0%","4,021","",""
"TDC","TERADATA CORP DEL","COM","88076W103","294","0.0%","5,963","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","292","0.0%","4,937","",""
"RHP","RYMAN HOSPITALITY PPTYS INC","COM","78377T107","289","0.0%","3,115","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","281","0.0%","154,471","",""
"NKE","NIKE INC","CL B","654106103","278","0.0%","2,068","",""
"IONS","IONIS PHARMACEUTICALS INC","COM","462222100","267","0.0%","7,201","",""
"WEN","WENDYS CO","COM","95058W100","266","0.0%","12,110","",""
"WWE","WORLD WRESTLING ENTMT INC","CL A","98156Q108","252","0.0%","4,041","",""
"NG.TO","NOVAGOLD RES INC","COM NEW","66987E206","251","0.0%","32,541","",""
"SXT","SENSIENT TECHNOLOGIES CORP","COM","81725T100","251","0.0%","2,987","",""
"UVV","UNIVERSAL CORP VA","COM","913456109","246","0.0%","4,228","",""
"TWLO","TWILIO INC","CL A","90138F102","241","0.0%","1,464","",""
"HRB","BLOCK H & R INC","COM","093671105","233","0.0%","8,943","",""
"TRIP","TRIPADVISOR INC","COM","896945201","229","0.0%","8,449","",""
"WAFD","WASHINGTON FED INC","COM","938824109","227","0.0%","6,926","",""
"SIX","SIX FLAGS ENTMT CORP NEW","COM","83001A102","222","0.0%","5,095","",""
"DNLI","DENALI THERAPEUTICS INC","COM","24823R105","221","0.0%","6,867","",""
"NTRA","NATERA INC","COM","632307104","219","0.0%","5,378","",""
"ACAD","ACADIA PHARMACEUTICALS INC","COM","004225108","218","0.0%","8,989","",""
"BIO","BIO RAD LABS INC","CL A","090572207","217","0.0%","385","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","216","0.0%","1,557","",""
"SIL.TO","SILVERCREST METALS INC","COM","828363101","215","0.0%","24,153","",""
"ANGI","ANGI INC","COM CL A NEW","00183L102","153","0.0%","27,000","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","153","0.0%","14,104","",""
"DENN","DENNYS CORP","COM","24869P104","152","0.0%","10,608","",""
"SPCE","VIRGIN GALACTIC HOLDINGS INC","COM","92766K106","137","0.0%","13,864","",""
"LGO.TO","LARGO INC","COM","517097101","131","0.0%","10,317","",""
"BLDP.TO","BALLARD PWR SYS INC NEW","COM","058586108","124","0.0%","10,620","",""
"","CONTEXTLOGIC INC","COM CL A","21077C107","78","0.0%","34,732","",""
"SKLZ","SKILLZ INC","COM","83067L109","69","0.0%","23,124","",""
