"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"AMWL","AMERICAN WELL CORP","CL A","03044L105","2,311","0.0%","534,906","",""
"AIZ","ASSURANT INC","COM","04621X108","2,308","0.0%","13,351","",""
"AVT","AVNET INC","COM","053807103","2,297","0.0%","53,574","",""
"MUR","MURPHY OIL CORP","COM","626717102","2,295","0.0%","76,032","",""
"APD","AIR PRODS CHEMS INC","COM","009158106","2,291","0.0%","9,525","",""
"KSS","KOHLS CORP","COM","500255104","2,277","0.0%","63,805","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","2,275","0.0%","76,900","",""
"BG","BUNGE LIMITED","COM","G16962105","2,253","0.0%","24,838","",""
"JWN","NORDSTROM INC","COM","655664100","2,252","0.0%","106,594","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,243","0.0%","36,770","",""
"CWT","CALIFORNIA WTR SVC GROUP","COM","130788102","2,238","0.0%","40,280","",""
"PRGS","PROGRESS SOFTWARE CORP","COM","743312100","2,234","0.0%","49,325","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","2,229","0.0%","23,753","",""
"USPH","U S PHYSICAL THERAPY","COM","90337L108","2,215","0.0%","20,280","",""
"SGEN","SEAGEN INC","COM","81181C104","2,204","0.0%","12,459","",""
"CTLT","CATALENT INC","COM","148806102","2,200","0.0%","20,509","",""
"PRVA","PRIVIA HEALTH GROUP INC","COM","74276R102","2,192","0.0%","75,276","",""
"HCAT","HEALTH CATALYST INC","COM","42225T107","2,190","0.0%","151,108","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","2,173","0.0%","46,043","",""
"CRVL","CORVEL CORP","COM","221006109","2,167","0.0%","14,715","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","2,150","0.0%","137,994","",""
"ONEM","1LIFE HEALTHCARE INC","COM","68269G107","2,132","0.0%","271,898","",""
"OVV.TO","OVINTIV INC","COM","69047Q102","2,129","0.0%","48,232","",""
"USFD","US FOODS HLDG CORP","COM","912008109","2,126","0.0%","69,286","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","2,094","0.0%","11,491","",""
"MDC","M D C HLDGS INC","COM","552676108","2,091","0.0%","64,719","",""
"ADUS","ADDUS HOMECARE CORP","COM","006739106","2,090","0.0%","25,098","",""
"VIVO","MERIDIAN BIOSCIENCE INC","COM","589584101","2,082","0.0%","68,427","",""
"DOV","DOVER CORP","COM","260003108","2,074","0.0%","17,092","",""
"SIX","SIX FLAGS ENTMT CORP NEW","COM","83001A102","2,070","0.0%","95,409","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","2,050","0.0%","14,213","",""
"VC","VISTEON CORP","COM NEW","92839U206","2,046","0.0%","19,751","",""
"NVST","ENVISTA HOLDINGS CORPORATION","COM","29415F104","2,041","0.0%","52,965","",""
"AVNS","AVANOS MED INC","COM","05350V106","2,029","0.0%","74,209","",""
"WTRG","ESSENTIAL UTILS INC","COM","29670G102","1,997","0.0%","43,560","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","1,985","0.0%","3,698","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","1,984","0.0%","14,391","",""
"SILK","SILK RD MED INC","COM","82710M100","1,963","0.0%","53,950","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","1,959","0.0%","66,124","",""
"CVGW","CALAVO GROWERS INC","COM","128246105","1,937","0.0%","46,427","",""
"DAR","DARLING INGREDIENTS INC","COM","237266101","1,916","0.0%","32,044","",""
"NWL","NEWELL BRANDS INC","COM","651229106","1,915","0.0%","100,585","",""
"AMEH","APOLLO MED HLDGS INC","COM NEW","03763A207","1,914","0.0%","49,602","",""
"AHCO","ADAPTHEALTH CORP","COMMON STOCK","00653Q102","1,909","0.0%","105,837","",""
"SMG","SCOTTS MIRACLEGRO CO","CL A","810186106","1,884","0.0%","23,853","",""
"SLG","SL GREEN RLTY CORP","COM","78440X887","1,865","0.0%","40,408","",""
"AME","AMETEK INC","COM","031100100","1,853","0.0%","16,865","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","1,847","0.0%","54,971","",""
"NVAX","NOVAVAX INC","COM NEW","670002401","1,818","0.0%","35,356","",""
"BNTX","BIONTECH SE","SPONSORED ADS","09075V102","1,812","0.0%","12,156","",""
"GEN","NORTONLIFELOCK INC","COM","668771108","1,801","0.0%","82,003","",""
"WU","WESTERN UN CO","COM","959802109","1,798","0.0%","109,192","",""
"FND","FLOOR DECOR HLDGS INC","CL A","339750101","1,788","0.0%","28,403","",""
"IP","INTERNATIONAL PAPER CO","COM","460146103","1,784","0.0%","42,656","",""
"NTUS","NATUS MED INC DEL","COM","639050103","1,773","0.0%","54,101","",""
"SPTN","SPARTANNASH CO","COM","847215100","1,762","0.0%","58,414","",""
"KBH","KB HOME","COM","48666K109","1,756","0.0%","61,705","",""
"FIGS","FIGS INC","CL A","30260D103","1,748","0.0%","191,909","",""
"FLGT","FULGENT GENETICS INC","COM","359664109","1,742","0.0%","31,944","",""
"ORI","OLD REP INTL CORP","COM","680223104","1,717","0.0%","76,780","",""
"ZS","ZSCALER INC","COM","98980G102","1,693","0.0%","11,327","",""
"MODV","MODIVCARE INC","COM","60783X104","1,690","0.0%","19,997","",""
"DASH","DOORDASH INC","CL A","25809K105","1,681","0.0%","26,193","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","1,669","0.0%","22,679","",""
"ITRI","ITRON INC","COM","465741106","1,668","0.0%","33,749","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","1,654","0.0%","8,300","",""
"MCO","MOODYS CORP","COM","615369105","1,639","0.0%","6,025","",""
"MLAB","MESA LABS INC","COM","59064R109","1,627","0.0%","7,977","",""
"ANSS","ANSYS INC","COM","03662Q105","1,624","0.0%","6,786","",""
"MTB","M T BK CORP","COM","55261F104","1,624","0.0%","10,191","",""
"TECH","BIOTECHNE CORP","COM","09073M104","1,623","0.0%","4,681","",""
"RIVN","RIVIAN AUTOMOTIVE INC","COM CL A","76954A103","1,617","0.0%","62,818","",""
"ODP","THE ODP CORP","COM","88337F105","1,603","0.0%","53,014","",""
"BIO","BIO RAD LABS INC","CL A","090572207","1,600","0.0%","3,233","",""
"WAT","WATERS CORP","COM","941848103","1,597","0.0%","4,824","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","1,592","0.0%","14,289","",""
"CGNX","COGNEX CORP","COM","192422103","1,589","0.0%","37,361","",""
"NTRS","NORTHERN TR CORP","COM","665859104","1,588","0.0%","16,463","",""
"PKI","PERKINELMER INC","COM","714046109","1,581","0.0%","11,115","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","1,558","0.0%","21,169","",""
"ILMN","ILLUMINA INC","COM","452327109","1,533","0.0%","8,316","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","1,532","0.0%","48,195","",""
"HSKA","HESKA CORP","COM RESTRC NEW","42805E306","1,530","0.0%","16,189","",""
"NHC","NATIONAL HEALTHCARE CORP","COM","635906100","1,507","0.0%","21,562","",""
"AVTR","AVANTOR INC","COM","05352A100","1,500","0.0%","48,219","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","1,463","0.0%","20,006","",""
"FDX","FEDEX CORP","COM","31428X106","1,458","0.0%","6,431","",""
"TXT","TEXTRON INC","COM","883203101","1,455","0.0%","23,825","",""
"LAD","LITHIA MTRS INC","COM","536797103","1,448","0.0%","5,270","",""
"PLTR","PALANTIR TECHNOLOGIES INC","CL A","69608A108","1,447","0.0%","159,506","",""
"CERS","CERUS CORP","COM","157085101","1,441","0.0%","272,381","",""
"UGI","UGI CORP NEW","COM","902681105","1,435","0.0%","37,174","",""
"GDRX","GOODRX HLDGS INC","COM CL A","38246G108","1,423","0.0%","240,419","",""
"FTV","FORTIVE CORP","COM","34959J108","1,420","0.0%","26,110","",""
"NI","NISOURCE INC","COM","65473P105","1,411","0.0%","47,842","",""
"PSX","PHILLIPS 66","COM","718546104","1,407","0.0%","17,164","",""
"BJRI","BJS RESTAURANTS INC","COM","09180C106","1,403","0.0%","64,694","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","1,401","0.0%","74,703","",""
"LMAT","LEMAITRE VASCULAR INC","COM","525558201","1,400","0.0%","30,741","",""
"CSTM","CONSTELLIUM SE","CL A SHS","F21107101","1,392","0.0%","105,386","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","1,377","0.0%","114,433","",""
"ATRI","ATRION CORP","COM","049904105","1,373","0.0%","2,183","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COM","74251V102","1,339","0.0%","20,042","",""
"ADSK","AUTODESK INC","COM","052769106","1,337","0.0%","7,777","",""
"217A.SG","VNET GROUP INC","SPONSORED ADS A","90138A103","1,337","0.0%","221,425","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","1,317","0.0%","5,156","",""
"TER","TERADYNE INC","COM","880770102","1,297","0.0%","14,489","",""
"KEY","KEYCORP","COM","493267108","1,283","0.0%","74,482","",""
"FL","FOOT LOCKER INC","COM","344849104","1,275","0.0%","50,491","",""
"LYV","LIVE NATION ENTERTAINMENT IN","COM","538034109","1,268","0.0%","15,353","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","1,263","0.0%","57,163","",""
"OPRX","OPTIMIZERX CORP","COM NEW","68401U204","1,263","0.0%","46,129","",""
"CW","CURTISS WRIGHT CORP","COM","231561101","1,261","0.0%","9,550","",""
"TRGP","TARGA RES CORP","COM","87612G101","1,238","0.0%","20,747","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","1,236","0.0%","13,188","",""
"VRSN","VERISIGN INC","COM","92343E102","1,235","0.0%","7,378","",""
"ZBRA","ZEBRA TECHNOLOGIES CORPORATI","CL A","989207105","1,235","0.0%","4,201","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","1,225","0.0%","34,335","",""
"SPWR","SUNPOWER CORP","COM","867652406","1,214","0.0%","76,797","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","1,200","0.0%","5,606","",""
"MDB","MONGODB INC","CL A","60937P106","1,191","0.0%","4,591","",""
"HEI","HEICO CORP NEW","COM","422806109","1,189","0.0%","9,071","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","1,185","0.0%","6,424","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","1,180","0.0%","35,664","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","1,180","0.0%","3,147","",""
"UI","UBIQUITI INC","COM","90353W103","1,178","0.0%","4,747","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","1,177","0.0%","25,461","",""
"CCRN","CROSS CTRY HEALTHCARE INC","COM","227483104","1,166","0.0%","55,963","",""
"TRMB","TRIMBLE INC","COM","896239100","1,164","0.0%","19,988","",""
"ANGO","ANGIODYNAMICS INC","COM","03475V101","1,157","0.0%","59,819","",""
"AVY","AVERY DENNISON CORP","COM","053611109","1,144","0.0%","7,065","",""
"NRC","NATIONAL RESH CORP","COM NEW","637372202","1,142","0.0%","29,836","",""
"SEDG","SOLAREDGE TECHNOLOGIES INC","COM","83417M104","1,139","0.0%","4,162","",""
"API","AGORA INC","ADS","00851L103","1,127","0.0%","171,512","",""
"OM","OUTSET MED INC","COM","690145107","1,116","0.0%","75,114","",""
"PTC","PTC INC","COM","69370C100","1,086","0.0%","10,213","",""
"CHWY","CHEWY INC","CL A","16679L109","1,070","0.0%","30,812","",""
"TRU","TRANSUNION","COM","89400J107","1,060","0.0%","13,254","",""
"SRCL","STERICYCLE INC","COM","858912108","1,041","0.0%","23,745","",""
"HUBS","HUBSPOT INC","COM","443573100","1,022","0.0%","3,399","",""
"IEX","IDEX CORP","COM","45167R104","997","0.0%","5,491","",""
"ENTG","ENTEGRIS INC","COM","29362U104","996","0.0%","10,816","",""
"DOCU","DOCUSIGN INC","COM","256163106","991","0.0%","17,275","",""
"KIDS","ORTHOPEDIATRICS CORP","COM","68752L100","980","0.0%","22,714","",""
"MDU","MDU RES GROUP INC","COM","552690109","969","0.0%","35,898","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","948","0.0%","2,851","",""
"CUTR","CUTERA INC","COM","232109108","939","0.0%","25,050","",""
"IDA","IDACORP INC","COM","451107106","939","0.0%","8,862","",""
"OGE","OGE ENERGY CORP","COM","670837103","932","0.0%","24,174","",""
"","BIOHAVEN PHARMACTL HLDG CO L","COM","G11196105","919","0.0%","6,308","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","913","0.0%","5,095","",""
"ZI","ZOOMINFO TECHNOLOGIES INC","COMMON STOCK","98980F104","913","0.0%","27,471","",""
"CSII","CARDIOVASCULAR SYS INC DEL","COM","141619106","901","0.0%","62,754","",""
"NSP","INSPERITY INC","COM","45778Q107","893","0.0%","8,942","",""
"GEF","GREIF INC","CL A","397624107","889","0.0%","14,255","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","888","0.0%","31,157","",""
"ALKS","ALKERMES PLC","SHS","G01767105","883","0.0%","29,653","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","882","0.0%","12,513","",""
"JKHY","HENRY JACK ASSOC INC","COM","426281101","877","0.0%","4,871","",""
"U","UNITY SOFTWARE INC","COM","91332U101","875","0.0%","23,776","",""
"BLFS","BIOLIFE SOLUTIONS INC","COM NEW","09062W204","861","0.0%","62,355","",""
"NVTA","INVITAE CORP","COM","46185L103","859","0.0%","352,058","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","858","0.0%","57,795","",""
"WMG","WARNER MUSIC GROUP CORP","COM CL A","934550203","857","0.0%","35,196","",""
"NDSN","NORDSON CORP","COM","655663102","855","0.0%","4,225","",""
"UFPI","UFP INDUSTRIES INC","COM","90278Q108","855","0.0%","12,549","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","849","0.0%","77,599","",""
"CCEP.AS","COCACOLA EUROPACIFIC PARTNE","SHS","G25839104","849","0.0%","16,446","",""
"DNA","GINKGO BIOWORKS HOLDINGS INC","CL A SHS","37611X100","842","0.0%","353,955","",""
"IVZ","INVESCO LTD","SHS","G491BT108","839","0.0%","51,987","",""
"COIN","COINBASE GLOBAL INC","COM CL A","19260Q107","834","0.0%","17,744","",""
"DT","DYNATRACE INC","COM NEW","268150109","834","0.0%","21,150","",""
"TIGO","MILLICOM INTL CELLULAR S A","COM STK","L6388F110","833","0.0%","57,936","",""
"ROKU","ROKU INC","COM CL A","77543R102","827","0.0%","10,071","",""
"LAZR","LUMINAR TECHNOLOGIES INC","COM CL A","550424105","824","0.0%","139,014","",""
"EQH","EQUITABLE HLDGS INC","COM","29452E101","816","0.0%","31,290","",""
"FTNT","FORTINET INC","COM","34959E109","815","0.0%","14,408","",""
"AJG","GALLAGHER ARTHUR J CO","COM","363576109","809","0.0%","4,965","",""
"STN.TO","STANTEC INC","COM","85472N109","806","0.0%","18,449","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","804","0.0%","8,894","",""
"RYN","RAYONIER INC","COM","754907103","803","0.0%","21,479","",""
"CSTL","CASTLE BIOSCIENCES INC","COM","14843C105","801","0.0%","36,476","",""
"OCFT","ONECONNECT FINL TECHNOLOGY C","SPONSORED ADS","68248T105","791","0.0%","462,631","",""
"HE","HAWAIIAN ELEC INDUSTRIES","COM","419870100","790","0.0%","19,304","",""
"FLEX","FLEX LTD","ORD","Y2573F102","788","0.0%","54,481","",""
"ADBE","ADOBE SYSTEMS INCORPORATED","COM","00724F101","786","0.0%","2,148","",""
"ARES","ARES MANAGEMENT CORPORATION","CL A COM STK","03990B101","784","0.0%","13,790","",""
"GDDY","GODADDY INC","CL A","380237107","781","0.0%","11,231","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","780","0.0%","109,919","",""
"IAC","IAC INTERACTIVECORP NEW","COM NEW","44891N208","777","0.0%","10,223","",""
"CMA","COMERICA INC","COM","200340107","776","0.0%","10,574","",""
"LUNG","PULMONX CORP","COM","745848101","763","0.0%","51,855","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","762","0.0%","91,308","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","762","0.0%","10,104","",""
"GLPI","GAMING LEISURE PPTYS INC","COM","36467J108","758","0.0%","16,525","",""
"HAS","HASBRO INC","COM","418056107","757","0.0%","9,240","",""
"CDW","CDW CORP","COM","12514G108","750","0.0%","4,757","",""
"NFG","NATIONAL FUEL GAS CO","COM","636180101","745","0.0%","11,284","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","743","0.0%","14,769","",""
"LSTR","LANDSTAR SYS INC","COM","515098101","739","0.0%","5,085","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","737","0.0%","11,368","",""
"GGG","GRACO INC","COM","384109104","732","0.0%","12,329","",""
"AGCO","AGCO CORP","COM","001084102","731","0.0%","7,409","",""
"MORN","MORNINGSTAR INC","COM","617700109","721","0.0%","2,982","",""
"VRAY","VIEWRAY INC","COM","92672L107","713","0.0%","268,958","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","712","0.0%","16,051","",""
"BSY","BENTLEY SYS INC","COM CL B","08265T208","700","0.0%","21,010","",""
"ARCC","ARES CAPITAL CORP","COM","04010L103","684","0.0%","38,137","",""
"PRDO","PERDOCEO ED CORP","COM","71363P106","682","0.0%","57,882","",""
"JNK","SPDR SER TR","BLOOMBERG HIGH Y","78468R622","680","0.0%","7,497","",""
"SR","SPIRE INC","COM","84857L101","679","0.0%","9,136","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","675","0.0%","5,523","",""
"SLP","SIMULATIONS PLUS INC","COM","829214105","669","0.0%","13,567","",""
"ACCD","ACCOLADE INC","COM","00437E102","658","0.0%","88,939","",""
"TMDX","TRANSMEDICS GROUP INC","COM","89377M109","655","0.0%","20,826","",""
"EQT","EQT CORP","COM","26884L109","654","0.0%","19,014","",""
"SIBN","SIBONE INC","COM","825704109","645","0.0%","48,861","",""
"BURL","BURLINGTON STORES INC","COM","122017106","644","0.0%","4,725","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","643","0.0%","13,744","",""
"TIGR","UP FINTECH HLDG LTD","SPONSORED ADS","91531W106","637","0.0%","135,171","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","634","0.0%","6,503","",""
"BRKR","BRUKER CORP","COM","116794108","631","0.0%","10,053","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","630","0.0%","9,593","",""
"HOOD","ROBINHOOD MKTS INC","COM CL A","770700102","621","0.0%","75,545","",""
"GPS","GAP INC","COM","364760108","619","0.0%","75,123","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","618","0.0%","12,132","",""
"MCY","MERCURY GENL CORP NEW","COM","589400100","616","0.0%","13,912","",""
"TWLO","TWILIO INC","CL A","90138F102","612","0.0%","7,302","",""
"WAL","WESTERN ALLIANCE BANCORP","COM","957638109","611","0.0%","8,660","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","598","0.0%","1,250","",""
"MTN","VAIL RESORTS INC","COM","91879Q109","598","0.0%","2,744","",""
"WOLF","WOLFSPEED INC","COM","977852102","596","0.0%","9,389","",""
"TTEC","TTEC HLDGS INC","COM","89854H102","590","0.0%","8,694","",""
"RGEN","REPLIGEN CORP","COM","759916109","586","0.0%","3,610","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","582","0.0%","4,999","",""
"USM","UNITED STATES CELLULAR CORP","COM","911684108","548","0.0%","18,923","",""
"ALE","ALLETE INC","COM NEW","018522300","547","0.0%","9,298","",""
"AVA","AVISTA CORP","COM","05379B107","545","0.0%","12,527","",""
"FDP","FRESH DEL MONTE PRODUCE INC","ORD","G36738105","543","0.0%","18,382","",""
"MAT","MATTEL INC","COM","577081102","540","0.0%","24,201","",""
"CABO","CABLE ONE INC","COM","12685J105","535","0.0%","415","",""
"VST","VISTRA CORP","COM","92840M102","526","0.0%","23,001","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","523","0.0%","4,238","",""
"PAG","PENSKE AUTOMOTIVE GRP INC","COM","70959W103","517","0.0%","4,943","",""
"MIDD","MIDDLEBY CORP","COM","596278101","516","0.0%","4,115","",""
"FRT","FEDERAL RLTY INVT TR NEW","SH BEN INT NEW","313745101","515","0.0%","5,378","",""
"DBX","DROPBOX INC","CL A","26210C104","514","0.0%","24,484","",""
"DLB","DOLBY LABORATORIES INC","COM CL A","25659T107","495","0.0%","6,918","",""
"ST","SENSATA TECHNOLOGIES HLDG PL","SHS","G8060N102","481","0.0%","11,637","",""
"VOYA","VOYA FINANCIAL INC","COM","929089100","477","0.0%","8,016","",""
"WTS","WATTS WATER TECHNOLOGIES INC","CL A","942749102","476","0.0%","3,877","",""
"BPOP","POPULAR INC","COM NEW","733174700","465","0.0%","6,042","",""
"EXEL","EXELIXIS INC","COM","30161Q104","454","0.0%","21,808","",""
"MAC","MACERICH CO","COM","554382101","454","0.0%","52,074","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","454","0.0%","6,048","",""
"WDAY","WORKDAY INC","CL A","98138H101","451","0.0%","3,228","",""
"DCI","DONALDSON INC","COM","257651109","442","0.0%","9,177","",""
"RJF","RAYMOND JAMES FINL INC","COM","754730109","442","0.0%","4,940","",""
"SKX","SKECHERS U S A INC","CL A","830566105","440","0.0%","12,362","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","439","0.0%","1,140","",""
"FIVE","FIVE BELOW INC","COM","33829M101","435","0.0%","3,835","",""
"RRX","REGAL REXNORD CORPORATION","COM","758750103","426","0.0%","3,753","",""
"HSC","HARSCO CORP","COM","415864107","420","0.0%","59,022","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","418","0.0%","31,502","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","416","0.0%","11,553","",""
"IPGP","IPG PHOTONICS CORP","COM","44980X109","415","0.0%","4,413","",""
"CMP","COMPASS MINERALS INTL INC","COM","20451N101","414","0.0%","11,694","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","413","0.0%","5,458","",""
"PDM","PIEDMONT OFFICE REALTY TR IN","COM CL A","720190206","408","0.0%","31,118","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","406","0.0%","4,442","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","404","0.0%","4,141","",""
"BKD","BROOKDALE SR LIVING INC","COM","112463104","397","0.0%","87,429","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","397","0.0%","102,418","",""
"TXG","10X GENOMICS INC","CL A COM","88025U109","393","0.0%","8,676","",""
"ITT","ITT INC","COM","45073V108","386","0.0%","5,737","",""
"UVV","UNIVERSAL CORP VA","COM","913456109","366","0.0%","6,050","",""
"OZK","BANK OZK","COM","06417N103","362","0.0%","9,643","",""
"IONS","IONIS PHARMACEUTICALS INC","COM","462222100","362","0.0%","9,779","",""
"EEFT","EURONET WORLDWIDE INC","COM","298736109","352","0.0%","3,502","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","343","0.0%","32,994","",""
"GRMN","GARMIN LTD","SHS","H2906T109","340","0.0%","3,459","",""
"AEO","AMERICAN EAGLE OUTFITTERS IN","COM","02553E106","338","0.0%","30,248","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","335","0.0%","10,737","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","332","0.0%","36,380","",""
"BFH","BREAD FINANCIAL HOLDINGS INC","COM","018581108","329","0.0%","8,885","",""
"FMC","FMC CORP","COM NEW","302491303","328","0.0%","3,063","",""
"TSP","TUSIMPLE HLDGS INC","CL A","90089L108","319","0.0%","44,075","",""
"IR","INGERSOLL RAND INC","COM","45687V106","311","0.0%","7,390","",""
"NDAQ","NASDAQ INC","COM","631103108","309","0.0%","2,026","",""
"TFSL","TFS FINL CORP","COM","87240R107","309","0.0%","22,526","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","305","0.0%","794","",""
"NCR","NCR CORP NEW","COM","62886E108","305","0.0%","9,814","",""
"NET","CLOUDFLARE INC","CL A COM","18915M107","304","0.0%","6,941","",""
"MRVL","MARVELL TECHNOLOGY INC","COM","573874104","304","0.0%","6,990","",""
"WWE","WORLD WRESTLING ENTMT INC","CL A","98156Q108","304","0.0%","4,866","",""
"WAB","WABTEC","COM","929740108","303","0.0%","3,691","",""
"DENN","DENNYS CORP","COM","24869P104","297","0.0%","34,167","",""
"COUP","COUPA SOFTWARE INC","COM","22266L106","294","0.0%","5,141","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","282","0.0%","602","",""
"QS","QUANTUMSCAPE CORP","COM CL A","74767V109","281","0.0%","32,757","",""
"SNA","SNAP ON INC","COM","833034101","273","0.0%","1,388","",""
"VICI","VICI PPTYS INC","COM","925652109","273","0.0%","9,162","",""
"","GAOTU TECHEDU INC","SPONSORED ADS","36257Y109","272","0.0%","138,848","",""
"WEN","WENDYS CO","COM","95058W100","271","0.0%","14,353","",""
"TDC","TERADATA CORP DEL","COM","88076W103","268","0.0%","7,254","",""
"PEGA","PEGASYSTEMS INC","COM","705573103","266","0.0%","5,569","",""
"BNR","BURNING ROCK BIOTECH LTD","SPONSORED ADS","12233L107","261","0.0%","89,694","",""
"DNLI","DENALI THERAPEUTICS INC","COM","24823R105","255","0.0%","8,660","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","251","0.0%","9,397","",""
"MRTX","MIRATI THERAPEUTICS INC","COM","60468T105","249","0.0%","3,714","",""
"NTRA","NATERA INC","COM","632307104","248","0.0%","6,998","",""
"MSGS","MADISON SQUARE GRDN SPRT COR","CL A","55825T103","245","0.0%","1,622","",""
"BOH","BANK HAWAII CORP","COM","062540109","239","0.0%","3,216","",""
"PTON","PELOTON INTERACTIVE INC","CL A COM","70614W100","239","0.0%","26,025","",""
"MAA","MIDAMER APT CMNTYS INC","COM","59522J103","234","0.0%","1,340","",""
"SXT","SENSIENT TECHNOLOGIES CORP","COM","81725T100","228","0.0%","2,826","",""
"RPRX","ROYALTY PHARMA PLC","SHS CLASS A","G7709Q104","223","0.0%","5,309","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","221","0.0%","1,512","",""
"NTNX","NUTANIX INC","CL A","67059N108","221","0.0%","15,077","",""
"","UPSTART HLDGS INC","COM","91680M107","218","0.0%","6,910","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","214","0.0%","11,727","",""
"NEU","NEWMARKET CORP","COM","651587107","206","0.0%","686","",""
"SPR","SPIRIT AEROSYSTEMS HLDGS INC","COM CL A","848574109","206","0.0%","7,034","",""
"CDXS","CODEXIS INC","COM","192005106","205","0.0%","19,614","",""
"TRIP","TRIPADVISOR INC","COM","896945201","180","0.0%","10,115","",""
"AUR","AURORA INNOVATION INC","CLASS A COM","051774107","160","0.0%","83,607","",""
"LFST","LIFESTANCE HEALTH GROUP INC","COM","53228F101","160","0.0%","28,732","",""
"ANGI","ANGI INC","COM CL A NEW","00183L102","158","0.0%","34,538","",""
"ACAD","ACADIA PHARMACEUTICALS INC","COM","004225108","154","0.0%","10,918","",""
"OI","OI GLASS INC","COM","67098H104","142","0.0%","10,113","",""
"DY8A.F","DOUYU INTL HLDGS LTD","SPONSORED ADS","25985W105","138","0.0%","114,927","",""
"SABR","SABRE CORP","COM","78573M104","130","0.0%","22,254","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","97","0.0%","10,553","",""
